signal_id,source_key,endpoint_type,dataset_id,dataset_title,record_type,state,program_focus,topic_keys,metric_name,metric_value,metric_period,date_released,date_modified,rht_flag,importance_score,score_evidence_json,source_url,raw_json,last_checked_at
cmsmedicaid-f86cb2f03f533e93,medicaid_data,medicaid_datastore,6165f45b-ca93-5bb5-9d06-db29c692a360,"State Medicaid and CHIP Applications, Eligibility Determinations, and Enrollment Data",dataset_signal,CA,eligibility,medicaid; chip; enrollment; eligibility; determinations,total_medicaid_and_chip_determinations,170027,202603,2017-09-08,2026-06-26,false,72,"{""dataset_id"":""6165f45b-ca93-5bb5-9d06-db29c692a360"",""endpoint_type"":""medicaid_datastore"",""method"":""latest reporting_period by state"",""metric_name"":""total_medicaid_and_chip_determinations"",""metric_period"":""202603"",""metric_value"":""170027"",""rht_flag"":false,""signal_dimension"":""California|total_medicaid_and_chip_determinations"",""state"":""CA"",""topic_keys"":[""medicaid"",""chip"",""enrollment"",""eligibility"",""determinations""],""why_matters"":""Enrollment, applications, and eligibility determinations by state reveal eligibility-system workload and contact-center demand.""}",https://data.medicaid.gov/api/1/datastore/query/6165f45b-ca93-5bb5-9d06-db29c692a360/0,"{""aggregation"":""latest reporting_period by state"",""field"":""total_medicaid_and_chip_determinations"",""source_row_count"":10812,""source_rows_used"":10812,""state_name"":""California"",""why_matters"":""Enrollment, applications, and eligibility determinations by state reveal eligibility-system workload and contact-center demand.""}",2026-07-24T04:43:51Z
cmsmedicaid-9e46fdc493c357cb,medicaid_data,medicaid_datastore,6165f45b-ca93-5bb5-9d06-db29c692a360,"State Medicaid and CHIP Applications, Eligibility Determinations, and Enrollment Data",dataset_signal,CA,eligibility,medicaid; chip; enrollment; eligibility; determinations,total_medicaid_and_chip_enrollment,11961393,202603,2017-09-08,2026-06-26,false,72,"{""dataset_id"":""6165f45b-ca93-5bb5-9d06-db29c692a360"",""endpoint_type"":""medicaid_datastore"",""method"":""latest reporting_period by state"",""metric_name"":""total_medicaid_and_chip_enrollment"",""metric_period"":""202603"",""metric_value"":""11961393"",""rht_flag"":false,""signal_dimension"":""California|total_medicaid_and_chip_enrollment"",""state"":""CA"",""topic_keys"":[""medicaid"",""chip"",""enrollment"",""eligibility"",""determinations""],""why_matters"":""Enrollment, applications, and eligibility determinations by state reveal eligibility-system workload and contact-center demand.""}",https://data.medicaid.gov/api/1/datastore/query/6165f45b-ca93-5bb5-9d06-db29c692a360/0,"{""aggregation"":""latest reporting_period by state"",""field"":""total_medicaid_and_chip_enrollment"",""source_row_count"":10812,""source_rows_used"":10812,""state_name"":""California"",""why_matters"":""Enrollment, applications, and eligibility determinations by state reveal eligibility-system workload and contact-center demand.""}",2026-07-24T04:43:51Z
cmsmedicaid-aec2584a4a4f1f46,medicaid_data,medicaid_datastore,6165f45b-ca93-5bb5-9d06-db29c692a360,"State Medicaid and CHIP Applications, Eligibility Determinations, and Enrollment Data",dataset_signal,CO,eligibility,medicaid; chip; enrollment; eligibility; determinations,new_applications_submitted,22513,202603,2017-09-08,2026-06-26,false,72,"{""dataset_id"":""6165f45b-ca93-5bb5-9d06-db29c692a360"",""endpoint_type"":""medicaid_datastore"",""method"":""latest reporting_period by state"",""metric_name"":""new_applications_submitted"",""metric_period"":""202603"",""metric_value"":""22513"",""rht_flag"":false,""signal_dimension"":""Colorado|new_applications_submitted_to_medicaid_and_chip_agencies"",""state"":""CO"",""topic_keys"":[""medicaid"",""chip"",""enrollment"",""eligibility"",""determinations""],""why_matters"":""Enrollment, applications, and eligibility determinations by state reveal eligibility-system workload and contact-center demand.""}",https://data.medicaid.gov/api/1/datastore/query/6165f45b-ca93-5bb5-9d06-db29c692a360/0,"{""aggregation"":""latest reporting_period by state"",""field"":""new_applications_submitted_to_medicaid_and_chip_agencies"",""source_row_count"":10812,""source_rows_used"":10812,""state_name"":""Colorado"",""why_matters"":""Enrollment, applications, and eligibility determinations by state reveal eligibility-system workload and contact-center demand.""}",2026-07-24T04:43:51Z
cmsmedicaid-624dfcdfc27844e4,medicaid_data,medicaid_datastore,6165f45b-ca93-5bb5-9d06-db29c692a360,"State Medicaid and CHIP Applications, Eligibility Determinations, and Enrollment Data",dataset_signal,CO,eligibility,medicaid; chip; enrollment; eligibility; determinations,total_medicaid_and_chip_determinations,18181,202603,2017-09-08,2026-06-26,false,72,"{""dataset_id"":""6165f45b-ca93-5bb5-9d06-db29c692a360"",""endpoint_type"":""medicaid_datastore"",""method"":""latest reporting_period by state"",""metric_name"":""total_medicaid_and_chip_determinations"",""metric_period"":""202603"",""metric_value"":""18181"",""rht_flag"":false,""signal_dimension"":""Colorado|total_medicaid_and_chip_determinations"",""state"":""CO"",""topic_keys"":[""medicaid"",""chip"",""enrollment"",""eligibility"",""determinations""],""why_matters"":""Enrollment, applications, and eligibility determinations by state reveal eligibility-system workload and contact-center demand.""}",https://data.medicaid.gov/api/1/datastore/query/6165f45b-ca93-5bb5-9d06-db29c692a360/0,"{""aggregation"":""latest reporting_period by state"",""field"":""total_medicaid_and_chip_determinations"",""source_row_count"":10812,""source_rows_used"":10812,""state_name"":""Colorado"",""why_matters"":""Enrollment, applications, and eligibility determinations by state reveal eligibility-system workload and contact-center demand.""}",2026-07-24T04:43:51Z
cmsmedicaid-9aadceff99e386f4,medicaid_data,medicaid_datastore,6165f45b-ca93-5bb5-9d06-db29c692a360,"State Medicaid and CHIP Applications, Eligibility Determinations, and Enrollment Data",dataset_signal,CO,eligibility,medicaid; chip; enrollment; eligibility; determinations,total_medicaid_and_chip_enrollment,1184224,202603,2017-09-08,2026-06-26,false,72,"{""dataset_id"":""6165f45b-ca93-5bb5-9d06-db29c692a360"",""endpoint_type"":""medicaid_datastore"",""method"":""latest reporting_period by state"",""metric_name"":""total_medicaid_and_chip_enrollment"",""metric_period"":""202603"",""metric_value"":""1184224"",""rht_flag"":false,""signal_dimension"":""Colorado|total_medicaid_and_chip_enrollment"",""state"":""CO"",""topic_keys"":[""medicaid"",""chip"",""enrollment"",""eligibility"",""determinations""],""why_matters"":""Enrollment, applications, and eligibility determinations by state reveal eligibility-system workload and contact-center demand.""}",https://data.medicaid.gov/api/1/datastore/query/6165f45b-ca93-5bb5-9d06-db29c692a360/0,"{""aggregation"":""latest reporting_period by state"",""field"":""total_medicaid_and_chip_enrollment"",""source_row_count"":10812,""source_rows_used"":10812,""state_name"":""Colorado"",""why_matters"":""Enrollment, applications, and eligibility determinations by state reveal eligibility-system workload and contact-center demand.""}",2026-07-24T04:43:51Z
cmsmedicaid-feed90a74bfba241,medicaid_data,medicaid_datastore,6165f45b-ca93-5bb5-9d06-db29c692a360,"State Medicaid and CHIP Applications, Eligibility Determinations, and Enrollment Data",dataset_signal,CT,eligibility,medicaid; chip; enrollment; eligibility; determinations,new_applications_submitted,6871,202603,2017-09-08,2026-06-26,false,72,"{""dataset_id"":""6165f45b-ca93-5bb5-9d06-db29c692a360"",""endpoint_type"":""medicaid_datastore"",""method"":""latest reporting_period by state"",""metric_name"":""new_applications_submitted"",""metric_period"":""202603"",""metric_value"":""6871"",""rht_flag"":false,""signal_dimension"":""Connecticut|new_applications_submitted_to_medicaid_and_chip_agencies"",""state"":""CT"",""topic_keys"":[""medicaid"",""chip"",""enrollment"",""eligibility"",""determinations""],""why_matters"":""Enrollment, applications, and eligibility determinations by state reveal eligibility-system workload and contact-center demand.""}",https://data.medicaid.gov/api/1/datastore/query/6165f45b-ca93-5bb5-9d06-db29c692a360/0,"{""aggregation"":""latest reporting_period by state"",""field"":""new_applications_submitted_to_medicaid_and_chip_agencies"",""source_row_count"":10812,""source_rows_used"":10812,""state_name"":""Connecticut"",""why_matters"":""Enrollment, applications, and eligibility determinations by state reveal eligibility-system workload and contact-center demand.""}",2026-07-24T04:43:51Z
cmsmedicaid-459032d4d1898cb1,medicaid_data,medicaid_datastore,6165f45b-ca93-5bb5-9d06-db29c692a360,"State Medicaid and CHIP Applications, Eligibility Determinations, and Enrollment Data",dataset_signal,CT,eligibility,medicaid; chip; enrollment; eligibility; determinations,total_medicaid_and_chip_determinations,12184,202603,2017-09-08,2026-06-26,false,72,"{""dataset_id"":""6165f45b-ca93-5bb5-9d06-db29c692a360"",""endpoint_type"":""medicaid_datastore"",""method"":""latest reporting_period by state"",""metric_name"":""total_medicaid_and_chip_determinations"",""metric_period"":""202603"",""metric_value"":""12184"",""rht_flag"":false,""signal_dimension"":""Connecticut|total_medicaid_and_chip_determinations"",""state"":""CT"",""topic_keys"":[""medicaid"",""chip"",""enrollment"",""eligibility"",""determinations""],""why_matters"":""Enrollment, applications, and eligibility determinations by state reveal eligibility-system workload and contact-center demand.""}",https://data.medicaid.gov/api/1/datastore/query/6165f45b-ca93-5bb5-9d06-db29c692a360/0,"{""aggregation"":""latest reporting_period by state"",""field"":""total_medicaid_and_chip_determinations"",""source_row_count"":10812,""source_rows_used"":10812,""state_name"":""Connecticut"",""why_matters"":""Enrollment, applications, and eligibility determinations by state reveal eligibility-system workload and contact-center demand.""}",2026-07-24T04:43:51Z
cmsmedicaid-3b5db70a7899e19e,medicaid_data,medicaid_datastore,6165f45b-ca93-5bb5-9d06-db29c692a360,"State Medicaid and CHIP Applications, Eligibility Determinations, and Enrollment Data",dataset_signal,CT,eligibility,medicaid; chip; enrollment; eligibility; determinations,total_medicaid_and_chip_enrollment,901871,202603,2017-09-08,2026-06-26,false,72,"{""dataset_id"":""6165f45b-ca93-5bb5-9d06-db29c692a360"",""endpoint_type"":""medicaid_datastore"",""method"":""latest reporting_period by state"",""metric_name"":""total_medicaid_and_chip_enrollment"",""metric_period"":""202603"",""metric_value"":""901871"",""rht_flag"":false,""signal_dimension"":""Connecticut|total_medicaid_and_chip_enrollment"",""state"":""CT"",""topic_keys"":[""medicaid"",""chip"",""enrollment"",""eligibility"",""determinations""],""why_matters"":""Enrollment, applications, and eligibility determinations by state reveal eligibility-system workload and contact-center demand.""}",https://data.medicaid.gov/api/1/datastore/query/6165f45b-ca93-5bb5-9d06-db29c692a360/0,"{""aggregation"":""latest reporting_period by state"",""field"":""total_medicaid_and_chip_enrollment"",""source_row_count"":10812,""source_rows_used"":10812,""state_name"":""Connecticut"",""why_matters"":""Enrollment, applications, and eligibility determinations by state reveal eligibility-system workload and contact-center demand.""}",2026-07-24T04:43:51Z
cmsmedicaid-b01edde2fa4a28a2,medicaid_data,medicaid_datastore,6165f45b-ca93-5bb5-9d06-db29c692a360,"State Medicaid and CHIP Applications, Eligibility Determinations, and Enrollment Data",dataset_signal,DC,eligibility,medicaid; chip; enrollment; eligibility; determinations,new_applications_submitted,1024,202603,2017-09-08,2026-06-26,false,72,"{""dataset_id"":""6165f45b-ca93-5bb5-9d06-db29c692a360"",""endpoint_type"":""medicaid_datastore"",""method"":""latest reporting_period by state"",""metric_name"":""new_applications_submitted"",""metric_period"":""202603"",""metric_value"":""1024"",""rht_flag"":false,""signal_dimension"":""District of Columbia|new_applications_submitted_to_medicaid_and_chip_agencies"",""state"":""DC"",""topic_keys"":[""medicaid"",""chip"",""enrollment"",""eligibility"",""determinations""],""why_matters"":""Enrollment, applications, and eligibility determinations by state reveal eligibility-system workload and contact-center demand.""}",https://data.medicaid.gov/api/1/datastore/query/6165f45b-ca93-5bb5-9d06-db29c692a360/0,"{""aggregation"":""latest reporting_period by state"",""field"":""new_applications_submitted_to_medicaid_and_chip_agencies"",""source_row_count"":10812,""source_rows_used"":10812,""state_name"":""District of Columbia"",""why_matters"":""Enrollment, applications, and eligibility determinations by state reveal eligibility-system workload and contact-center demand.""}",2026-07-24T04:43:51Z
cmsmedicaid-d94352b103c5a088,medicaid_data,medicaid_datastore,6165f45b-ca93-5bb5-9d06-db29c692a360,"State Medicaid and CHIP Applications, Eligibility Determinations, and Enrollment Data",dataset_signal,DC,eligibility,medicaid; chip; enrollment; eligibility; determinations,total_medicaid_and_chip_determinations,0,202603,2017-09-08,2026-06-26,false,72,"{""dataset_id"":""6165f45b-ca93-5bb5-9d06-db29c692a360"",""endpoint_type"":""medicaid_datastore"",""method"":""latest reporting_period by state"",""metric_name"":""total_medicaid_and_chip_determinations"",""metric_period"":""202603"",""metric_value"":""0"",""rht_flag"":false,""signal_dimension"":""District of Columbia|total_medicaid_and_chip_determinations"",""state"":""DC"",""topic_keys"":[""medicaid"",""chip"",""enrollment"",""eligibility"",""determinations""],""why_matters"":""Enrollment, applications, and eligibility determinations by state reveal eligibility-system workload and contact-center demand.""}",https://data.medicaid.gov/api/1/datastore/query/6165f45b-ca93-5bb5-9d06-db29c692a360/0,"{""aggregation"":""latest reporting_period by state"",""field"":""total_medicaid_and_chip_determinations"",""source_row_count"":10812,""source_rows_used"":10812,""state_name"":""District of Columbia"",""why_matters"":""Enrollment, applications, and eligibility determinations by state reveal eligibility-system workload and contact-center demand.""}",2026-07-24T04:43:51Z
cmsmedicaid-dc5be6689d73986e,medicaid_data,medicaid_datastore,6165f45b-ca93-5bb5-9d06-db29c692a360,"State Medicaid and CHIP Applications, Eligibility Determinations, and Enrollment Data",dataset_signal,DC,eligibility,medicaid; chip; enrollment; eligibility; determinations,total_medicaid_and_chip_enrollment,238350,202603,2017-09-08,2026-06-26,false,72,"{""dataset_id"":""6165f45b-ca93-5bb5-9d06-db29c692a360"",""endpoint_type"":""medicaid_datastore"",""method"":""latest reporting_period by state"",""metric_name"":""total_medicaid_and_chip_enrollment"",""metric_period"":""202603"",""metric_value"":""238350"",""rht_flag"":false,""signal_dimension"":""District of Columbia|total_medicaid_and_chip_enrollment"",""state"":""DC"",""topic_keys"":[""medicaid"",""chip"",""enrollment"",""eligibility"",""determinations""],""why_matters"":""Enrollment, applications, and eligibility determinations by state reveal eligibility-system workload and contact-center demand.""}",https://data.medicaid.gov/api/1/datastore/query/6165f45b-ca93-5bb5-9d06-db29c692a360/0,"{""aggregation"":""latest reporting_period by state"",""field"":""total_medicaid_and_chip_enrollment"",""source_row_count"":10812,""source_rows_used"":10812,""state_name"":""District of Columbia"",""why_matters"":""Enrollment, applications, and eligibility determinations by state reveal eligibility-system workload and contact-center demand.""}",2026-07-24T04:43:51Z
cmsmedicaid-88b0c8bf8b96db76,medicaid_data,medicaid_datastore,6165f45b-ca93-5bb5-9d06-db29c692a360,"State Medicaid and CHIP Applications, Eligibility Determinations, and Enrollment Data",dataset_signal,DE,eligibility,medicaid; chip; enrollment; eligibility; determinations,new_applications_submitted,4467,202603,2017-09-08,2026-06-26,false,72,"{""dataset_id"":""6165f45b-ca93-5bb5-9d06-db29c692a360"",""endpoint_type"":""medicaid_datastore"",""method"":""latest reporting_period by state"",""metric_name"":""new_applications_submitted"",""metric_period"":""202603"",""metric_value"":""4467"",""rht_flag"":false,""signal_dimension"":""Delaware|new_applications_submitted_to_medicaid_and_chip_agencies"",""state"":""DE"",""topic_keys"":[""medicaid"",""chip"",""enrollment"",""eligibility"",""determinations""],""why_matters"":""Enrollment, applications, and eligibility determinations by state reveal eligibility-system workload and contact-center demand.""}",https://data.medicaid.gov/api/1/datastore/query/6165f45b-ca93-5bb5-9d06-db29c692a360/0,"{""aggregation"":""latest reporting_period by state"",""field"":""new_applications_submitted_to_medicaid_and_chip_agencies"",""source_row_count"":10812,""source_rows_used"":10812,""state_name"":""Delaware"",""why_matters"":""Enrollment, applications, and eligibility determinations by state reveal eligibility-system workload and contact-center demand.""}",2026-07-24T04:43:51Z
